number_people,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour,year,class_crowded_3
29,1,0,0,64.0,0,1,11,21,2016,bellow_mean
25,1,0,0,64.0,0,1,11,21,2016,bellow_mean
21,1,0,0,63.39,0,1,11,22,2016,bellow_mean
17,1,0,0,63.39,0,1,11,22,2016,bellow_mean
19,1,0,0,63.39,0,1,11,22,2016,bellow_mean
18,1,0,0,63.39,0,1,11,22,2016,bellow_mean
20,1,0,0,63.39,0,1,11,22,2016,bellow_mean
17,1,0,0,63.39,0,1,11,22,2016,bellow_mean
17,1,0,0,62.72,0,1,11,23,2016,bellow_mean
20,1,0,0,62.72,0,1,11,23,2016,bellow_mean
24,1,0,0,62.72,0,1,11,23,2016,bellow_mean
26,1,0,0,62.72,0,1,11,23,2016,bellow_mean
26,1,0,0,62.72,0,1,11,23,2016,bellow_mean
24,1,0,0,62.72,0,1,11,23,2016,bellow_mean
23,1,0,0,62.72,0,1,11,23,2016,bellow_mean
27,2,0,0,62.28,0,1,11,0,2016,bellow_mean
24,2,0,0,62.28,0,1,11,0,2016,bellow_mean
22,2,0,0,62.28,0,1,11,0,2016,bellow_mean
19,2,0,0,62.28,0,1,11,0,2016,bellow_mean
14,2,0,0,62.28,0,1,11,0,2016,bellow_mean
17,2,0,0,62.28,0,1,11,0,2016,bellow_mean
10,2,0,0,61.67,0,1,11,1,2016,bellow_mean
2,2,0,0,61.67,0,1,11,1,2016,empty
0,2,0,0,61.67,0,1,11,1,2016,empty
0,2,0,0,61.67,0,1,11,1,2016,empty
0,2,0,0,61.67,0,1,11,1,2016,empty
0,2,0,0,61.67,0,1,11,1,2016,empty
0,2,0,0,61.33,0,1,11,2,2016,empty
0,2,0,0,61.33,0,1,11,2,2016,empty
0,2,0,0,61.33,0,1,11,2,2016,empty
1,2,0,0,61.33,0,1,11,2,2016,empty
0,2,0,0,61.33,0,1,11,2,2016,empty
0,2,0,0,61.33,0,1,11,2,2016,empty
0,2,0,0,60.67,0,1,11,3,2016,empty
0,2,0,0,60.67,0,1,11,3,2016,empty
0,2,0,0,60.67,0,1,11,3,2016,empty
0,2,0,0,60.67,0,1,11,3,2016,empty
0,2,0,0,60.67,0,1,11,3,2016,empty
0,2,0,0,60.67,0,1,11,3,2016,empty
0,2,0,0,59.39,0,1,11,4,2016,empty
0,2,0,0,59.39,0,1,11,4,2016,empty
2,2,0,0,59.39,0,1,11,4,2016,empty
1,2,0,0,59.39,0,1,11,4,2016,empty
1,2,0,0,59.39,0,1,11,4,2016,empty
1,2,0,0,59.39,0,1,11,4,2016,empty
2,2,0,0,59.44,0,1,11,5,2016,empty
0,2,0,0,59.44,0,1,11,5,2016,empty
1,2,0,0,59.44,0,1,11,5,2016,empty
1,2,0,0,59.44,0,1,11,5,2016,empty
2,2,0,0,59.44,0,1,11,5,2016,empty
6,2,0,0,59.44,0,1,11,5,2016,empty
9,2,0,0,59.33,0,1,11,6,2016,bellow_mean
14,2,0,0,59.33,0,1,11,6,2016,bellow_mean
12,2,0,0,59.33,0,1,11,6,2016,bellow_mean
13,2,0,0,59.33,0,1,11,6,2016,bellow_mean
16,2,0,0,59.33,0,1,11,6,2016,bellow_mean
24,2,0,0,59.33,0,1,11,6,2016,bellow_mean
18,2,0,0,60.67,0,1,11,7,2016,bellow_mean
19,2,0,0,60.67,0,1,11,7,2016,bellow_mean
19,2,0,0,60.67,0,1,11,7,2016,bellow_mean
21,2,0,0,60.67,0,1,11,7,2016,bellow_mean
24,2,0,0,60.67,0,1,11,7,2016,bellow_mean
24,2,0,0,60.67,0,1,11,7,2016,bellow_mean
22,2,0,0,62.05,0,1,11,8,2016,bellow_mean
27,2,0,0,62.05,0,1,11,8,2016,bellow_mean
21,2,0,0,62.05,0,1,11,8,2016,bellow_mean
25,2,0,0,62.05,0,1,11,8,2016,bellow_mean
16,2,0,0,62.05,0,1,11,8,2016,bellow_mean
20,2,0,0,62.05,0,1,11,8,2016,bellow_mean
30,2,0,0,63.05,0,1,11,9,2016,above_mean
34,2,0,0,63.05,0,1,11,9,2016,above_mean
26,2,0,0,63.05,0,1,11,9,2016,bellow_mean
26,2,0,0,63.05,0,1,11,9,2016,bellow_mean
25,2,0,0,63.05,0,1,11,9,2016,bellow_mean
33,2,0,0,63.05,0,1,11,9,2016,above_mean
41,2,0,0,64.39,0,1,11,10,2016,above_mean
36,2,0,0,64.39,0,1,11,10,2016,above_mean
33,2,0,0,64.39,0,1,11,10,2016,above_mean
31,2,0,0,64.39,0,1,11,10,2016,above_mean
39,2,0,0,64.39,0,1,11,10,2016,above_mean
32,2,0,0,64.39,0,1,11,10,2016,above_mean
37,2,0,0,66.99,0,1,11,11,2016,above_mean
24,2,0,0,66.99,0,1,11,11,2016,bellow_mean
21,2,0,0,66.99,0,1,11,11,2016,bellow_mean
27,2,0,0,66.99,0,1,11,11,2016,bellow_mean
31,2,0,0,66.99,0,1,11,11,2016,above_mean
39,2,0,0,73.05,0,1,11,12,2016,above_mean
30,2,0,0,73.05,0,1,11,12,2016,above_mean
35,2,0,0,73.05,0,1,11,12,2016,above_mean
22,2,0,0,73.05,0,1,11,12,2016,bellow_mean
26,2,0,0,73.05,0,1,11,12,2016,bellow_mean
21,2,0,0,73.05,0,1,11,12,2016,bellow_mean
22,2,0,0,73.05,0,1,11,13,2016,bellow_mean
26,2,0,0,73.05,0,1,11,13,2016,bellow_mean
22,2,0,0,73.05,0,1,11,13,2016,bellow_mean
27,2,0,0,73.05,0,1,11,13,2016,bellow_mean
16,2,0,0,73.05,0,1,11,13,2016,bellow_mean
27,2,0,0,73.05,0,1,11,13,2016,bellow_mean
26,2,0,0,73.05,0,1,11,14,2016,bellow_mean
35,2,0,0,73.05,0,1,11,14,2016,above_mean
33,2,0,0,73.05,0,1,11,14,2016,above_mean
29,2,0,0,73.05,0,1,11,14,2016,bellow_mean
22,2,0,0,73.05,0,1,11,14,2016,bellow_mean
20,2,0,0,73.05,0,1,11,14,2016,bellow_mean
31,2,0,0,71.0,0,1,11,15,2016,above_mean
32,2,0,0,71.0,0,1,11,15,2016,above_mean
35,2,0,0,71.0,0,1,11,15,2016,above_mean
25,2,0,0,71.0,0,1,11,15,2016,bellow_mean
30,2,0,0,71.0,0,1,11,15,2016,above_mean
26,2,0,0,71.0,0,1,11,15,2016,bellow_mean
25,2,0,0,73.39,0,1,11,16,2016,bellow_mean
38,2,0,0,73.39,0,1,11,16,2016,above_mean
37,2,0,0,73.39,0,1,11,16,2016,above_mean
43,2,0,0,73.39,0,1,11,16,2016,above_mean
32,2,0,0,73.39,0,1,11,16,2016,above_mean
35,2,0,0,73.39,0,1,11,16,2016,above_mean
38,2,0,0,69.39,0,1,11,17,2016,above_mean
48,2,0,0,69.39,0,1,11,17,2016,above_mean
49,2,0,0,69.39,0,1,11,17,2016,above_mean
36,2,0,0,69.39,0,1,11,17,2016,above_mean
30,2,0,0,69.39,0,1,11,17,2016,above_mean
29,2,0,0,69.39,0,1,11,17,2016,bellow_mean
38,2,0,0,69.39,0,1,11,18,2016,above_mean
29,2,0,0,69.39,0,1,11,18,2016,bellow_mean
39,2,0,0,69.39,0,1,11,18,2016,above_mean
41,2,0,0,69.39,0,1,11,18,2016,above_mean
47,2,0,0,69.39,0,1,11,18,2016,above_mean
41,2,0,0,69.39,0,1,11,18,2016,above_mean
37,2,0,0,67.0,0,1,11,19,2016,above_mean
36,2,0,0,67.0,0,1,11,19,2016,above_mean
39,2,0,0,67.0,0,1,11,19,2016,above_mean
47,2,0,0,67.0,0,1,11,19,2016,above_mean
29,2,0,0,67.0,0,1,11,19,2016,bellow_mean
32,2,0,0,67.0,0,1,11,19,2016,above_mean
34,2,0,0,66.0,0,1,11,20,2016,above_mean
32,2,0,0,66.0,0,1,11,20,2016,above_mean
31,2,0,0,66.0,0,1,11,20,2016,above_mean
38,2,0,0,66.0,0,1,11,20,2016,above_mean
36,2,0,0,66.0,0,1,11,20,2016,above_mean
51,2,0,0,66.0,0,1,11,20,2016,above_mean
36,2,0,0,65.0,0,1,11,21,2016,above_mean
30,2,0,0,65.0,0,1,11,21,2016,above_mean
41,2,0,0,65.0,0,1,11,21,2016,above_mean
39,2,0,0,65.0,0,1,11,21,2016,above_mean
35,2,0,0,65.0,0,1,11,21,2016,above_mean
34,2,0,0,65.0,0,1,11,21,2016,above_mean
34,2,0,0,64.39,0,1,11,22,2016,above_mean
38,2,0,0,64.39,0,1,11,22,2016,above_mean
37,2,0,0,64.39,0,1,11,22,2016,above_mean
39,2,0,0,64.39,0,1,11,22,2016,above_mean
36,2,0,0,64.39,0,1,11,22,2016,above_mean
43,2,0,0,63.0,0,1,11,23,2016,above_mean
36,2,0,0,63.0,0,1,11,23,2016,above_mean
41,2,0,0,63.0,0,1,11,23,2016,above_mean
34,2,0,0,63.0,0,1,11,23,2016,above_mean
40,2,0,0,63.0,0,1,11,23,2016,above_mean
33,2,0,0,63.0,0,1,11,23,2016,above_mean
29,2,0,0,63.0,0,1,11,23,2016,bellow_mean
27,3,0,0,62.39,0,1,11,0,2016,bellow_mean
24,3,0,0,62.39,0,1,11,0,2016,bellow_mean
21,3,0,0,62.39,0,1,11,0,2016,bellow_mean
22,3,0,0,62.39,0,1,11,0,2016,bellow_mean
20,3,0,0,62.39,0,1,11,0,2016,bellow_mean
15,3,0,0,62.39,0,1,11,0,2016,bellow_mean
8,3,0,0,62.0,0,1,11,1,2016,bellow_mean
0,3,0,0,62.0,0,1,11,1,2016,empty
1,3,0,0,62.0,0,1,11,1,2016,empty
0,3,0,0,62.0,0,1,11,1,2016,empty
0,3,0,0,62.0,0,1,11,1,2016,empty
0,3,0,0,62.0,0,1,11,1,2016,empty
0,3,0,0,61.72,0,1,11,2,2016,empty
0,3,0,0,61.72,0,1,11,2,2016,empty
0,3,0,0,61.72,0,1,11,2,2016,empty
0,3,0,0,61.72,0,1,11,2,2016,empty
0,3,0,0,61.72,0,1,11,2,2016,empty
0,3,0,0,61.72,0,1,11,2,2016,empty
0,3,0,0,60.72,0,1,11,3,2016,empty
0,3,0,0,60.72,0,1,11,3,2016,empty
0,3,0,0,60.72,0,1,11,3,2016,empty
0,3,0,0,60.72,0,1,11,3,2016,empty
0,3,0,0,60.72,0,1,11,3,2016,empty
0,3,0,0,60.72,0,1,11,3,2016,empty
0,3,0,0,60.05,0,1,11,4,2016,empty
0,3,0,0,60.05,0,1,11,4,2016,empty
1,3,0,0,60.05,0,1,11,4,2016,empty
0,3,0,0,60.05,0,1,11,4,2016,empty
0,3,0,0,60.05,0,1,11,4,2016,empty
0,3,0,0,60.05,0,1,11,4,2016,empty
1,3,0,0,60.0,0,1,11,5,2016,empty
1,3,0,0,60.0,0,1,11,5,2016,empty
1,3,0,0,60.0,0,1,11,5,2016,empty
2,3,0,0,60.0,0,1,11,5,2016,empty
2,3,0,0,60.0,0,1,11,5,2016,empty
5,3,0,0,60.0,0,1,11,5,2016,empty
12,3,0,0,60.0,0,1,11,6,2016,bellow_mean
12,3,0,0,60.0,0,1,11,6,2016,bellow_mean
13,3,0,0,60.0,0,1,11,6,2016,bellow_mean
18,3,0,0,60.0,0,1,11,6,2016,bellow_mean
15,3,0,0,60.0,0,1,11,6,2016,bellow_mean
22,3,0,0,60.0,0,1,11,6,2016,bellow_mean
27,3,0,0,62.63,0,1,11,7,2016,bellow_mean
26,3,0,0,62.63,0,1,11,7,2016,bellow_mean
19,3,0,0,62.63,0,1,11,7,2016,bellow_mean
24,3,0,0,62.63,0,1,11,7,2016,bellow_mean
15,3,0,0,62.63,0,1,11,7,2016,bellow_mean
20,3,0,0,62.63,0,1,11,7,2016,bellow_mean
26,3,0,0,62.67,0,1,11,8,2016,bellow_mean
22,3,0,0,62.67,0,1,11,8,2016,bellow_mean
23,3,0,0,62.67,0,1,11,8,2016,bellow_mean
34,3,0,0,62.67,0,1,11,8,2016,above_mean
37,3,0,0,62.67,0,1,11,8,2016,above_mean
33,3,0,0,62.67,0,1,11,8,2016,above_mean
28,3,0,0,63.67,0,1,11,9,2016,bellow_mean
29,3,0,0,63.67,0,1,11,9,2016,bellow_mean
35,3,0,0,63.67,0,1,11,9,2016,above_mean
32,3,0,0,63.67,0,1,11,9,2016,above_mean
35,3,0,0,63.67,0,1,11,9,2016,above_mean
30,3,0,0,63.67,0,1,11,9,2016,above_mean
30,3,0,0,65.38,0,1,11,10,2016,above_mean
38,3,0,0,65.38,0,1,11,10,2016,above_mean
37,3,0,0,65.38,0,1,11,10,2016,above_mean
37,3,0,0,65.38,0,1,11,10,2016,above_mean
31,3,0,0,65.38,0,1,11,10,2016,above_mean
43,3,0,0,65.38,0,1,11,10,2016,above_mean
43,3,0,0,68.05,0,1,11,11,2016,above_mean
37,3,0,0,68.05,0,1,11,11,2016,above_mean
26,3,0,0,68.05,0,1,11,11,2016,bellow_mean
19,3,0,0,68.05,0,1,11,11,2016,bellow_mean
22,3,0,0,68.05,0,1,11,11,2016,bellow_mean
20,3,0,0,68.05,0,1,11,11,2016,bellow_mean
29,3,0,0,69.28,0,1,11,12,2016,bellow_mean
28,3,0,0,69.28,0,1,11,12,2016,bellow_mean
34,3,0,0,69.28,0,1,11,12,2016,above_mean
26,3,0,0,69.28,0,1,11,12,2016,bellow_mean
26,3,0,0,69.28,0,1,11,12,2016,bellow_mean
30,3,0,0,69.28,0,1,11,12,2016,above_mean
34,3,0,0,68.52,0,1,11,13,2016,above_mean
31,3,0,0,68.52,0,1,11,13,2016,above_mean
38,3,0,0,68.52,0,1,11,13,2016,above_mean
34,3,0,0,68.52,0,1,11,13,2016,above_mean
23,3,0,0,68.52,0,1,11,13,2016,bellow_mean
19,3,0,0,68.52,0,1,11,13,2016,bellow_mean
27,3,0,0,68.52,0,1,11,14,2016,bellow_mean
30,3,0,0,68.52,0,1,11,14,2016,above_mean
31,3,0,0,68.52,0,1,11,14,2016,above_mean
30,3,0,0,68.52,0,1,11,14,2016,above_mean
35,3,0,0,68.52,0,1,11,14,2016,above_mean
32,3,0,0,68.52,0,1,11,14,2016,above_mean
25,3,0,0,68.52,0,1,11,15,2016,bellow_mean
32,3,0,0,68.52,0,1,11,15,2016,above_mean
25,3,0,0,68.52,0,1,11,15,2016,bellow_mean
21,3,0,0,68.52,0,1,11,15,2016,bellow_mean
26,3,0,0,68.52,0,1,11,15,2016,bellow_mean
31,3,0,0,68.52,0,1,11,15,2016,above_mean
35,3,0,0,68.52,0,1,11,16,2016,above_mean
44,3,0,0,68.52,0,1,11,16,2016,above_mean
47,3,0,0,68.52,0,1,11,16,2016,above_mean
34,3,0,0,68.52,0,1,11,16,2016,above_mean
47,3,0,0,68.52,0,1,11,16,2016,above_mean
51,3,0,0,68.52,0,1,11,17,2016,above_mean
49,3,0,0,68.52,0,1,11,17,2016,above_mean
56,3,0,0,68.52,0,1,11,17,2016,crowded
58,3,0,0,68.52,0,1,11,17,2016,crowded
46,3,0,0,68.52,0,1,11,17,2016,above_mean
55,3,0,0,68.52,0,1,11,17,2016,crowded
40,3,0,0,68.52,0,1,11,18,2016,above_mean
52,3,0,0,68.52,0,1,11,18,2016,crowded
44,3,0,0,68.52,0,1,11,18,2016,above_mean
33,3,0,0,68.52,0,1,11,18,2016,above_mean
49,3,0,0,68.52,0,1,11,18,2016,above_mean
36,3,0,0,68.52,0,1,11,18,2016,above_mean
36,3,0,0,68.52,0,1,11,19,2016,above_mean
35,3,0,0,68.52,0,1,11,19,2016,above_mean
46,3,0,0,68.52,0,1,11,19,2016,above_mean
39,3,0,0,68.52,0,1,11,19,2016,above_mean
41,3,0,0,68.52,0,1,11,19,2016,above_mean
41,3,0,0,68.52,0,1,11,19,2016,above_mean
39,3,0,0,68.52,0,1,11,20,2016,above_mean
38,3,0,0,68.52,0,1,11,20,2016,above_mean
33,3,0,0,68.52,0,1,11,20,2016,above_mean
35,3,0,0,68.52,0,1,11,20,2016,above_mean
39,3,0,0,68.52,0,1,11,20,2016,above_mean
53,3,0,0,68.52,0,1,11,20,2016,crowded
35,3,0,0,68.52,0,1,11,21,2016,above_mean
40,3,0,0,68.52,0,1,11,21,2016,above_mean
45,3,0,0,68.52,0,1,11,21,2016,above_mean
51,3,0,0,68.52,0,1,11,21,2016,above_mean
45,3,0,0,68.52,0,1,11,21,2016,above_mean
45,3,0,0,68.52,0,1,11,21,2016,above_mean
34,3,0,0,68.52,0,1,11,22,2016,above_mean
36,3,0,0,68.52,0,1,11,22,2016,above_mean
27,3,0,0,68.52,0,1,11,22,2016,bellow_mean
22,3,0,0,68.52,0,1,11,22,2016,bellow_mean
28,3,0,0,68.52,0,1,11,22,2016,bellow_mean
23,3,0,0,68.52,0,1,11,22,2016,bellow_mean
23,3,0,0,68.52,0,1,11,23,2016,bellow_mean
33,3,0,0,68.52,0,1,11,23,2016,above_mean
22,3,0,0,68.52,0,1,11,23,2016,bellow_mean
26,3,0,0,68.52,0,1,11,23,2016,bellow_mean
20,3,0,0,68.52,0,1,11,23,2016,bellow_mean
20,3,0,0,68.52,0,1,11,23,2016,bellow_mean
28,3,0,0,68.52,0,1,11,23,2016,bellow_mean
16,4,0,0,68.42,0,1,11,0,2016,bellow_mean
17,4,0,0,68.42,0,1,11,0,2016,bellow_mean
15,4,0,0,68.42,0,1,11,0,2016,bellow_mean
18,4,0,0,68.42,0,1,11,0,2016,bellow_mean
13,4,0,0,68.42,0,1,11,0,2016,bellow_mean
11,4,0,0,68.42,0,1,11,0,2016,bellow_mean
8,4,0,0,68.32,0,1,11,1,2016,bellow_mean
1,4,0,0,68.32,0,1,11,1,2016,empty
0,4,0,0,68.32,0,1,11,1,2016,empty
0,4,0,0,68.32,0,1,11,1,2016,empty
0,4,0,0,68.32,0,1,11,1,2016,empty
0,4,0,0,68.32,0,1,11,1,2016,empty
0,4,0,0,68.21,0,1,11,2,2016,empty
1,4,0,0,68.21,0,1,11,2,2016,empty
0,4,0,0,68.21,0,1,11,2,2016,empty
0,4,0,0,68.21,0,1,11,2,2016,empty
0,4,0,0,68.21,0,1,11,2,2016,empty
0,4,0,0,68.21,0,1,11,2,2016,empty
0,4,0,0,68.11,0,1,11,3,2016,empty
0,4,0,0,68.11,0,1,11,3,2016,empty
0,4,0,0,68.11,0,1,11,3,2016,empty
1,4,0,0,68.11,0,1,11,3,2016,empty
0,4,0,0,68.11,0,1,11,3,2016,empty
0,4,0,0,68.11,0,1,11,3,2016,empty
0,4,0,0,68.01,0,1,11,4,2016,empty
1,4,0,0,68.01,0,1,11,4,2016,empty
1,4,0,0,68.01,0,1,11,4,2016,empty
0,4,0,0,68.01,0,1,11,4,2016,empty
0,4,0,0,68.01,0,1,11,4,2016,empty
0,4,0,0,68.01,0,1,11,4,2016,empty
1,4,0,0,67.91,0,1,11,5,2016,empty
1,4,0,0,67.91,0,1,11,5,2016,empty
2,4,0,0,67.91,0,1,11,5,2016,empty
3,4,0,0,67.91,0,1,11,5,2016,empty
4,4,0,0,67.91,0,1,11,5,2016,empty
3,4,0,0,67.91,0,1,11,5,2016,empty
12,4,0,0,67.82,0,1,11,6,2016,bellow_mean
11,4,0,0,67.82,0,1,11,6,2016,bellow_mean
12,4,0,0,67.82,0,1,11,6,2016,bellow_mean
9,4,0,0,67.82,0,1,11,6,2016,bellow_mean
12,4,0,0,67.82,0,1,11,6,2016,bellow_mean
12,4,0,0,67.82,0,1,11,6,2016,bellow_mean
10,4,0,0,67.73,0,1,11,7,2016,bellow_mean
12,4,0,0,67.73,0,1,11,7,2016,bellow_mean
8,4,0,0,67.73,0,1,11,7,2016,bellow_mean
7,4,0,0,67.73,0,1,11,7,2016,bellow_mean
14,4,0,0,67.73,0,1,11,7,2016,bellow_mean
13,4,0,0,67.73,0,1,11,7,2016,bellow_mean
22,4,0,0,67.65,0,1,11,8,2016,bellow_mean
18,4,0,0,67.65,0,1,11,8,2016,bellow_mean
26,4,0,0,67.65,0,1,11,8,2016,bellow_mean
24,4,0,0,67.65,0,1,11,8,2016,bellow_mean
33,4,0,0,67.65,0,1,11,8,2016,above_mean
27,4,0,0,67.65,0,1,11,8,2016,bellow_mean
31,4,0,0,67.58,0,1,11,9,2016,above_mean
30,4,0,0,67.58,0,1,11,9,2016,above_mean
28,4,0,0,67.58,0,1,11,9,2016,bellow_mean
35,4,0,0,67.58,0,1,11,9,2016,above_mean
32,4,0,0,67.58,0,1,11,9,2016,above_mean
31,4,0,0,67.52,0,1,11,10,2016,above_mean
31,4,0,0,67.52,0,1,11,10,2016,above_mean
37,4,0,0,67.52,0,1,11,10,2016,above_mean
31,4,0,0,67.52,0,1,11,10,2016,above_mean
27,4,0,0,67.52,0,1,11,10,2016,bellow_mean
40,4,0,0,67.52,0,1,11,10,2016,above_mean
40,4,0,0,67.46,0,1,11,11,2016,above_mean
24,4,0,0,67.46,0,1,11,11,2016,bellow_mean
28,4,0,0,67.46,0,1,11,11,2016,bellow_mean
29,4,0,0,67.46,0,1,11,11,2016,bellow_mean
24,4,0,0,67.46,0,1,11,11,2016,bellow_mean
25,4,0,0,67.46,0,1,11,11,2016,bellow_mean
32,4,0,0,67.42,0,1,11,12,2016,above_mean
30,4,0,0,67.42,0,1,11,12,2016,above_mean
24,4,0,0,67.42,0,1,11,12,2016,bellow_mean
24,4,0,0,67.42,0,1,11,12,2016,bellow_mean
22,4,0,0,67.42,0,1,11,12,2016,bellow_mean
32,4,0,0,67.42,0,1,11,12,2016,above_mean
34,4,0,0,67.39,0,1,11,13,2016,above_mean
36,4,0,0,67.39,0,1,11,13,2016,above_mean
37,4,0,0,67.39,0,1,11,13,2016,above_mean
26,4,0,0,67.39,0,1,11,13,2016,bellow_mean
44,4,0,0,67.39,0,1,11,13,2016,above_mean
33,4,0,0,67.39,0,1,11,13,2016,above_mean
29,4,0,0,68.06,0,1,11,14,2016,bellow_mean
30,4,0,0,68.06,0,1,11,14,2016,above_mean
34,4,0,0,68.06,0,1,11,14,2016,above_mean
32,4,0,0,68.06,0,1,11,14,2016,above_mean
37,4,0,0,68.06,0,1,11,14,2016,above_mean
44,4,0,0,68.06,0,1,11,14,2016,above_mean
28,4,0,0,63.67,0,1,11,15,2016,bellow_mean
39,4,0,0,63.67,0,1,11,15,2016,above_mean
34,4,0,0,63.67,0,1,11,15,2016,above_mean
35,4,0,0,63.67,0,1,11,15,2016,above_mean
42,4,0,0,63.67,0,1,11,15,2016,above_mean
33,4,0,0,63.67,0,1,11,15,2016,above_mean
38,4,0,0,63.67,0,1,11,16,2016,above_mean
38,4,0,0,63.67,0,1,11,16,2016,above_mean
29,4,0,0,63.67,0,1,11,16,2016,bellow_mean
36,4,0,0,63.67,0,1,11,16,2016,above_mean
39,4,0,0,63.67,0,1,11,16,2016,above_mean
36,4,0,0,63.67,0,1,11,16,2016,above_mean
43,4,0,0,63.72,0,1,11,17,2016,above_mean
36,4,0,0,63.72,0,1,11,17,2016,above_mean
29,4,0,0,63.72,0,1,11,17,2016,bellow_mean
34,4,0,0,63.72,0,1,11,17,2016,above_mean
34,4,0,0,63.72,0,1,11,17,2016,above_mean
51,4,0,0,64.67,0,1,11,18,2016,above_mean
45,4,0,0,64.67,0,1,11,18,2016,above_mean
47,4,0,0,64.67,0,1,11,18,2016,above_mean
41,4,0,0,64.67,0,1,11,18,2016,above_mean
40,4,0,0,64.67,0,1,11,18,2016,above_mean
34,4,0,0,65.39,0,1,11,19,2016,above_mean
35,4,0,0,65.39,0,1,11,19,2016,above_mean
33,4,0,0,65.39,0,1,11,19,2016,above_mean
35,4,0,0,65.39,0,1,11,19,2016,above_mean
34,4,0,0,65.39,0,1,11,19,2016,above_mean
33,4,0,0,65.39,0,1,11,19,2016,above_mean
34,4,0,0,63.0,0,1,11,20,2016,above_mean
28,4,0,0,63.0,0,1,11,20,2016,bellow_mean
34,4,0,0,63.0,0,1,11,20,2016,above_mean
30,4,0,0,63.0,0,1,11,20,2016,above_mean
33,4,0,0,63.0,0,1,11,20,2016,above_mean
33,4,0,0,63.0,0,1,11,20,2016,above_mean
36,4,0,0,64.39,0,1,11,21,2016,above_mean
27,4,0,0,64.39,0,1,11,21,2016,bellow_mean
25,4,0,0,64.39,0,1,11,21,2016,bellow_mean
28,4,0,0,64.39,0,1,11,21,2016,bellow_mean
30,4,0,0,64.39,0,1,11,21,2016,above_mean
30,4,0,0,64.39,0,1,11,21,2016,above_mean
31,4,0,0,63.63,0,1,11,22,2016,above_mean
22,4,0,0,63.63,0,1,11,22,2016,bellow_mean
20,4,0,0,63.63,0,1,11,22,2016,bellow_mean
27,4,0,0,63.63,0,1,11,22,2016,bellow_mean
19,4,0,0,63.63,0,1,11,22,2016,bellow_mean
19,4,0,0,62.63,0,1,11,23,2016,bellow_mean
24,4,0,0,62.63,0,1,11,23,2016,bellow_mean
0,4,0,0,62.63,0,1,11,23,2016,empty
0,4,0,0,62.63,0,1,11,23,2016,empty
0,4,0,0,62.63,0,1,11,23,2016,empty
2,4,0,0,62.63,0,1,11,23,2016,empty
0,5,1,0,62.67,0,1,11,0,2016,empty
0,5,1,0,62.67,0,1,11,0,2016,empty
1,5,1,0,62.67,0,1,11,0,2016,empty
0,5,1,0,62.67,0,1,11,0,2016,empty
4,5,1,0,62.67,0,1,11,0,2016,empty
0,5,1,0,62.67,0,1,11,0,2016,empty
0,5,1,0,63.0,0,1,11,1,2016,empty
0,5,1,0,63.0,0,1,11,1,2016,empty
0,5,1,0,63.0,0,1,11,1,2016,empty
0,5,1,0,63.0,0,1,11,1,2016,empty
0,5,1,0,63.0,0,1,11,1,2016,empty
0,5,1,0,63.0,0,1,11,1,2016,empty
1,5,1,0,62.67,0,1,11,2,2016,empty
1,5,1,0,62.67,0,1,11,2,2016,empty
0,5,1,0,62.67,0,1,11,2,2016,empty
0,5,1,0,62.67,0,1,11,2,2016,empty
0,5,1,0,62.67,0,1,11,2,2016,empty
0,5,1,0,62.67,0,1,11,2,2016,empty
0,5,1,0,62.39,0,1,11,3,2016,empty
0,5,1,0,62.39,0,1,11,3,2016,empty
0,5,1,0,62.39,0,1,11,3,2016,empty
1,5,1,0,62.39,0,1,11,3,2016,empty
0,5,1,0,62.39,0,1,11,3,2016,empty
0,5,1,0,62.39,0,1,11,3,2016,empty
0,5,1,0,62.11,0,1,11,4,2016,empty
0,5,1,0,62.11,0,1,11,4,2016,empty
0,5,1,0,62.11,0,1,11,4,2016,empty
1,5,1,0,62.11,0,1,11,4,2016,empty
0,5,1,0,62.11,0,1,11,4,2016,empty
0,5,1,0,62.11,0,1,11,4,2016,empty
1,5,1,0,62.33,0,1,11,5,2016,empty
1,5,1,0,62.33,0,1,11,5,2016,empty
1,5,1,0,62.33,0,1,11,5,2016,empty
1,5,1,0,62.33,0,1,11,5,2016,empty
0,5,1,0,62.33,0,1,11,5,2016,empty
0,5,1,0,62.33,0,1,11,5,2016,empty
2,5,1,0,62.0,0,1,11,6,2016,empty
0,5,1,0,62.0,0,1,11,6,2016,empty
0,5,1,0,62.0,0,1,11,6,2016,empty
1,5,1,0,62.0,0,1,11,6,2016,empty
1,5,1,0,62.0,0,1,11,6,2016,empty
2,5,1,0,62.0,0,1,11,6,2016,empty
0,5,1,0,62.0,0,1,11,7,2016,empty
2,5,1,0,62.0,0,1,11,7,2016,empty
1,5,1,0,62.0,0,1,11,7,2016,empty
6,5,1,0,62.0,0,1,11,7,2016,empty
5,5,1,0,62.0,0,1,11,7,2016,empty
8,5,1,0,62.0,0,1,11,7,2016,bellow_mean
11,5,1,0,62.67,0,1,11,8,2016,bellow_mean
16,5,1,0,62.67,0,1,11,8,2016,bellow_mean
11,5,1,0,62.67,0,1,11,8,2016,bellow_mean
20,5,1,0,62.67,0,1,11,8,2016,bellow_mean
19,5,1,0,62.67,0,1,11,8,2016,bellow_mean
